GENEID	MUTSAMPLES	ZSCOREEXT	QVEXT	ZSCOREPOOLED	PVPOOLED	ZSCORECOSMIC	PVCOSMIC	ZSCOREINT	PVINT	PROJECTID
ENSG00000169744	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169756	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169760	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169777	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169813	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169851	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169855	2	1.64429997326161	0.0815537511235955	0.488375804455853	0.3126418	-0.260111181908101	0.602611	0.221794243707665	0.412237	breastWTSI
ENSG00000169861	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169871	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169876	4	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169894	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169902	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169926	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169933	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169946	4	1.12409160032225	0.17161568707483	0.250268482550469	0.4011899	-0.974635718394635	0.8351295	-0.384029371178063	0.6495217	breastWTSI
ENSG00000169989	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000169994	2	3.35971605408098	0.00248643514285714	1.60079773187308	0.05471086	1.23113438324718	0.1091363	1.46625035955855	0.07129005	breastWTSI
ENSG00000170035	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170085	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170088	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170153	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170160	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170185	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170222	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170242	2	2.51637392676546	0.0164522022966507	0.936325817127282	0.1745527	0.446001567541568	0.3277981	0.766093818442116	0.2218102	breastWTSI
ENSG00000170264	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170266	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170289	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170293	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170296	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170315	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170324	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170325	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170340	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170396	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170419	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170425	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170445	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170448	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170456	2	3.15126897865884	0.00402933188034188	1.56749322198571	0.05849972	1.13631395592118	0.1279126	1.33259597183418	0.09133221	breastWTSI
ENSG00000170515	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170537	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170542	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170558	2	3.92033893982447	0.00064107777	1.72451267396655	0.04230767	1.46841462864709	0.07099582	1.70251736457657	0.04432921	breastWTSI
ENSG00000170571	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170581	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170605	3	1.31250328235387	0.131053962291169	0.205927407040372	0.4184238	-0.716629243165508	0.7631986	-0.239279257391401	0.5945555	breastWTSI
ENSG00000170606	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170613	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170616	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170633	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170677	2	0.749639016629741	0.271148325773196	0.180582124615257	0.4283478	-0.543223020286732	0.7065119	-0.363765972182327	0.6419836	breastWTSI
ENSG00000170684	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170689	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170748	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170759	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170776	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170786	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170803	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170819	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170820	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170832	2	1.46347937413081	0.104968473232323	0.589268295275854	0.2778407	-0.197822124489115	0.5784079	0.19073752095775	0.4243656	breastWTSI
ENSG00000170854	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170881	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170889	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170920	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170921	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170927	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170949	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170959	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000170989	2	1.22794684379013	0.149402417840376	-0.0649491993117986	0.5258928	-0.820943641130417	0.7941608	-0.274390895088803	0.6081079	breastWTSI
ENSG00000171017	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171094	3	-0.0283119843838774	0.53432452972973	-0.245323083271722	0.5968969	-1.25501458822002	0.8952633	-0.905861202095878	0.8174953	breastWTSI
ENSG00000171100	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171115	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171121	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171133	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171189	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171208	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171219	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171224	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171282	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171295	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171316	3	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171360	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171385	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171403	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171421	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171428	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171451	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171456	2	3.22277378399802	0.00354011309615385	1.54229462918548	0.06150101	1.09804494690447	0.1360924	1.38700573727176	0.08272001	breastWTSI
ENSG00000171466	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171471	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171475	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171481	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171484	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171487	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171490	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171501	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171502	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171522	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171552	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171560	2	4.10796815393411	0.000340455905882353	2.06529705032636	0.01944745	1.85747960078609	0.03162148	2.09547410996577	0.01806443	breastWTSI
ENSG00000171570	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171587	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171596	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171621	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171634	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171659	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171729	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171735	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171757	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171786	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171798	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171804	3	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171811	3	0.418936792210277	0.373002087619048	-0.202919740882942	0.5804011	-1.46326783363138	0.92830295	-0.844253258614984	0.8007361	breastWTSI
ENSG00000171848	2	5.33803599000534	9.08268593333333e-06	2.4203563211273	0.007752653	2.41792675247194	0.007804609	2.68998726871552	0.003572737	breastWTSI
ENSG00000171855	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171862	2	4.26507978920111	0.000263413300909091	2.11548706390601	0.01719423	1.95515148081106	0.0252826	2.19153237406889	0.01420664	breastWTSI
ENSG00000171864	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171872	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171914	2	0.850174451561555	0.243346450106157	-0.0524809937192146	0.5209273	-1.06153950820422	0.8557776	-0.386010814029455	0.6502557	breastWTSI
ENSG00000171951	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171953	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171988	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000171992	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172006	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172009	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172053	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172113	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172146	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172148	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172150	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172154	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172159	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172167	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172197	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172199	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172296	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172349	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172365	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172375	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172403	2	2.47919024091861	0.0177616313488372	1.03648296543521	0.1499884	0.571847043896173	0.2837128	0.76277751638145	0.222798	breastWTSI
ENSG00000172409	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172428	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172432	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172461	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172464	2	4.09393536284471	0.000341646261111111	2.07692543149878	0.01890422	1.85927681039933	0.03149396	2.11301799201399	0.01729961	breastWTSI
ENSG00000172469	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172487	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172489	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172530	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172534	3	2.15684497863393	0.0335639723880597	0.816764702089228	0.2070315	0.258484119358572	0.3980167	0.560803189113073	0.2874659	breastWTSI
ENSG00000172551	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172594	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172602	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172673	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172766	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172771	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172794	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172828	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172830	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172845	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172890	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172938	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172939	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172954	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172969	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000172987	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173040	2	1.19224321918059	0.156886501160093	0.477732199504117	0.3164204	-0.224012871123003	0.5886264	-0.046674027193959	0.5186135	breastWTSI
ENSG00000173041	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173064	3	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173068	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173114	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173120	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173157	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173166	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173175	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173193	4	1.56389203424495	0.0916205008042895	0.715986338894972	0.2369999	-0.1465944607574	0.5582739	0.11281876692919	0.4550871	breastWTSI
ENSG00000173207	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173209	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173218	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173226	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173227	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173230	2	0.53642888730095	0.336435368627451	0.155612578432501	0.4381692	-0.7227107539567	0.7650712	-0.410290977458356	0.6592037	breastWTSI
ENSG00000173239	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173258	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173273	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173275	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173285	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173320	2	3.14365224249463	0.00406618016806723	1.61780004290086	0.05285285	1.18101669394741	0.118798	1.37228359139671	0.08498759	breastWTSI
ENSG00000173376	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173391	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173402	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173409	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173482	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173542	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173546	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173557	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173566	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173572	2	2.07642319029715	0.0387911583038869	0.830648814993698	0.203086	0.248403683474568	0.401911	0.48699174782996	0.3131321	breastWTSI
ENSG00000173575	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173578	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173597	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173627	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173653	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173662	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173679	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173698	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173702	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173757	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173769	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173809	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173821	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173826	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173838	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173848	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173862	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173889	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173898	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173905	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173914	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173988	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000173992	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174007	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174099	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174106	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174130	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174132	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174145	2	2.21767449252033	0.0302248690196078	1.16164155499947	0.1226905	0.556711606377949	0.2888622	0.764435323152754	0.2223039	breastWTSI
ENSG00000174151	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174175	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174177	2	2.37613610407718	0.02186876	1.24272866048008	0.1069839	0.640457132927263	0.2609377	0.916727910505024	0.1796426	breastWTSI
ENSG00000174197	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174226	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174227	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174231	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174282	2	1.92406619495059	0.0510045993527508	1.10952709438176	0.1336014	0.481150075958121	0.3152049	0.611398642608905	0.2704679	breastWTSI
ENSG00000174339	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174348	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174450	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174453	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174469	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174483	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174501	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174502	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174516	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174576	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174640	3	4.11814204661813	0.0003461324	2.13627103728156	0.01632866	1.70292488707553	0.04429106	2.02101751164776	0.02163898	breastWTSI
ENSG00000174652	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174667	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174669	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174738	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174775	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174776	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174799	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174804	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174827	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174837	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174885	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174914	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174943	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174944	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174945	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174948	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000174996	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175003	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175040	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175054	2	2.82467024955526	0.00821886047904192	1.46019044436838	0.07211887	0.982823607746382	0.1628471	1.21808137934863	0.1115965	breastWTSI
ENSG00000175065	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175073	2	1.12353918447148	0.171381208144796	0.2253267047467	0.4108626	-0.391850205917413	0.6524156	-0.185257670494921	0.5734865	breastWTSI
ENSG00000175077	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175105	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175130	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175189	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175203	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175215	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175262	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175267	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175294	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175329	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175387	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175395	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175445	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175455	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175471	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175514	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175520	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175592	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175619	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175691	2	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175745	2	2.93315192422321	0.00635990091503268	1.49869883734598	0.06697589	1.02727832278081	0.1521447	1.32305508562389	0.09290853	breastWTSI
ENSG00000175746	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175764	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175766	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175866	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175895	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175928	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000175984	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176018	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176024	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176034	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176040	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176046	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176049	3	2.70255395740067	0.0108448998913043	1.12251005338531	0.1308228	0.684975248928303	0.2466798	0.88816963250019	0.1872248	breastWTSI
ENSG00000176083	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176095	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176136	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176142	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176165	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176208	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176222	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176248	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176273	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176383	3	4.24362965706262	0.000255122512	2.26293368934229	0.01181989	1.88613102568639	0.02963865	2.13350404085445	0.0164417	breastWTSI
ENSG00000176387	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176406	2	1.71119988115187	0.073594238483965	0.829462979108306	0.2034212	0.190267487430954	0.4245498	0.439308357689792	0.3302191	breastWTSI
ENSG00000176454	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176542	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176547	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176566	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176567	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176635	-	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176658	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176692	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176697	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176714	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176732	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176771	3	1.12614443212521	0.171432445454545	0.43768411891624	0.3308076	-0.221070889085757	0.5874814	-0.0958263443363484	0.5381708	breastWTSI
ENSG00000176774	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176809	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176853	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176884	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176903	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176915	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176925	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176927	3	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176928	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176953	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176971	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000176986	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177000	2	2.29686681411265	0.026023420746888	1.0106847798761	0.1560837	0.406266574233679	0.3422734	0.733308869549701	0.231685	breastWTSI
ENSG00000177021	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177054	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177084	4	3.73310499838862	0.0009456685	1.71402784093279	0.04326181	1.30379540152903	0.09615168	1.56059665110486	0.05930947	breastWTSI
ENSG00000177143	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177186	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177189	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177212	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177311	2	-0.404462877009582	0.665090757417103	-0.625402988628696	0.7341467	-1.71689011727856	0.95700037	-1.25016014732202	0.8943795	breastWTSI
ENSG00000177324	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177354	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177380	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177398	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177455	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177469	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177483	1	-	-	-	-	-	-	-	-	breastWTSI
ENSG00000177485	2	0.734107423007013	0.275638866529774	0.0467322800912358	0.4813633	-0.851172240362419	0.8026632	-0.404997934823931	0.6572605	breastWTSI
